0, 82
1, 83
2, 86
3, 87
4, 86
5, 87
6, 88
7, 86
8, 88
9, 86
10, 86
11, 86
12, 88
13, 90
14, 87
15, 90
16, 88
17, 88
18, 90
19, 90
20, 90
21, 90
22, 90
23, 90
24, 89
25, 90
26, 89
27, 90
28, 90
29, 90
30, 90
31, 89
32, 89
33, 88
34, 89
35, 89
36, 89
37, 89
38, 89
39, 86
40, 89
41, 89
42, 89
43, 90
44, 88
45, 90
46, 90
47, 88
48, 90
49, 88
50, 90
51, 88
52, 90
53, 88
54, 88
55, 90
56, 90
57, 90
58, 90
59, 88
60, 90
61, 90
62, 90
63, 90
64, 89
65, 90
66, 90
67, 90
68, 87
69, 90
70, 90
71, 90
72, 87
73, 90
74, 89
75, 90
76, 90
77, 90
78, 90
79, 90
80, 88
81, 90
82, 90
83, 86
84, 90
85, 90
86, 90
87, 90
88, 88
89, 90
90, 89
91, 90
92, 90
93, 90
94, 89
95, 86
96, 88
97, 90
98, 90
99, 90
100, 89
101, 87
102, 89
103, 87
104, 89
105, 90
106, 89
107, 90
108, 90
109, 90
110, 90
111, 86
112, 85
113, 86
114, 90
115, 90
116, 89
117, 90
118, 90
119, 90
120, 90
121, 90
122, 89
123, 90
124, 90
125, 88
126, 90
127, 88
128, 90
129, 88
130, 90
131, 90
132, 90
133, 90
134, 90
135, 91
